Date,SPY,QQQ,IWM,XLE,XLF,EEM,VGK,INDA,FXI,KSA
2023-05-26,405.2915649414063,342.7593994140625,169.96173095703125,35.95331954956055,30.749818801879883,36.2177848815918,55.98347473144531,41.63920974731445,24.922134399414062,37.37818145751953
2023-05-30,405.4459228515625,344.3138732910156,169.3345489501953,35.5836181640625,30.7402400970459,35.79988479614258,55.400978088378906,41.431114196777344,24.188312530517575,36.96612548828125
2023-05-31,403.1977233886719,342.3560485839844,167.6653289794922,34.95829772949219,30.414644241333008,35.46556854248047,54.80937576293945,41.32210540771485,24.123289108276367,36.61816787719727
2023-06-01,407.0285034179688,346.3109741210937,169.47930908203125,35.39191818237305,30.7402400970459,36.0970573425293,55.4555892944336,41.74821090698242,24.73635482788086,37.09432601928711
2023-06-02,412.9146118164063,348.9082946777344,175.62551879882812,36.46909713745117,31.41058921813965,36.71926498413086,56.11089706420898,41.8968505859375,25.47947120666504,37.62541961669922
2023-06-05,412.1233520507813,349.1541748046875,173.271240234375,36.22718811035156,31.24778938293457,36.7099723815918,55.710426330566406,41.77793884277344,25.442312240600582,37.77192687988281
2023-06-06,413.0206909179688,349.0951538085937,177.83506774902344,36.51930618286133,31.64042282104492,37.03500747680664,55.919769287109375,41.87702941894531,25.999650955200195,37.890960693359375
2023-06-07,411.5925598144531,343.172607421875,181.1624298095703,37.48694610595703,31.76491355895996,36.87590408325195,55.67402267456055,42.02595901489258,25.685813903808597,38.14949035644531
2023-06-08,414.0821228027344,347.4324645996094,180.4851531982422,37.32719039916992,31.736188888549805,37.13795852661133,56.32023620605469,41.92667388916016,25.956684112548828,38.21435928344727
2023-06-09,414.82513427734375,348.7606811523437,179.024169921875,37.12179946899414,31.74576759338379,37.30643081665039,55.98347473144531,41.80753707885742,25.984703063964844,38.26995849609375
2023-06-12,418.58831787109375,354.6537170410156,179.7691650390625,36.76578140258789,31.736188888549805,37.38130187988281,56.22921752929688,41.97631454467773,25.919322967529297,38.223628997802734
2023-06-13,421.34808349609375,357.3788146972656,181.83004760742188,36.93922805786133,31.927719116210938,37.75568389892578,56.66608428955078,42.3337287902832,26.218210220336918,38.25142288208008
2023-06-14,421.8498229980469,359.97613525390625,179.87559509277344,36.56038284301758,31.80321884155273,38.03646087646485,56.8663215637207,42.47272109985352,26.573143005371094,38.73327255249024
2023-06-15,427.0798034667969,364.2655029296875,181.35597229003903,36.9620475769043,32.224586486816406,38.39211654663086,57.63995361328125,42.70106887817383,27.161582946777344,38.75180435180664
2023-06-16,425.6250305175781,361.9732055664063,179.90463256835938,36.90727615356445,32.157554626464844,38.26108551025391,57.59444046020508,42.82020950317383,27.002796173095703,38.84446716308594
2023-06-20,423.4168395996094,361.4550476074219,179.1209259033203,36.08121490478516,31.917068481445312,37.51233673095703,56.7784309387207,42.70106887817383,25.8445987701416,38.16802597045898
2023-06-21,421.2473754882813,356.5292053222656,178.70489501953125,36.36669921875,31.87858390808105,37.33450698852539,56.66728973388672,42.77056884765625,25.685813903808597,38.18655776977539
2023-06-22,422.7679443359375,360.7358703613281,177.3793182373047,35.87862014770508,31.62848663330078,37.2034797668457,56.44497680664063,42.65142822265625,25.629772186279297,37.88077163696289
2023-06-23,419.5718078613281,357.1598205566406,174.7089385986328,35.62076568603516,31.49381446838379,36.6606330871582,55.75956726074219,42.27416229248047,25.097375869750977,37.76031494140625
2023-06-26,417.8576049804688,352.3719177246094,174.8831024169922,36.26079940795898,31.426477432250977,36.78230667114258,55.83366012573242,42.46279525756836,25.228139877319336,37.88077163696289
2023-06-27,422.4386901855469,358.4306030273437,177.4084014892578,36.34367752075195,31.67658233642578,37.156681060791016,56.39867401123047,42.71099853515625,25.77921867370605,38.10316467285156
2023-06-28,422.6517333984375,359.13006591796875,178.2791748046875,36.71204376220703,31.599624633789062,36.93205261230469,56.35235977172852,43.03862762451172,25.56439208984375,38.1124382019043
2023-06-29,424.3175659179688,358.41094970703125,180.3303680419922,37.13565826416016,32.147926330566406,36.73550415039063,56.26900100708008,43.02870178222656,25.162761688232425,38.1124382019043
2023-06-30,429.3248291015625,363.9376220703125,181.1914825439453,37.375091552734375,32.4268913269043,37.02565383911133,57.14892578125,43.38611602783203,25.396265029907227,38.297760009765625
2023-07-03,429.81878662109375,364.7947692871094,181.5591278076172,37.46258544921875,32.60966110229492,37.437461853027344,56.982200622558594,43.47547149658203,25.881959915161133,38.28849029541016
2023-07-05,429.1795654296875,364.784912109375,179.74984741210938,37.25537872314453,32.54232406616211,37.21283721923828,56.24121856689453,43.45561218261719,25.583070755004883,38.61281204223633
2023-07-06,425.81878662109375,362.00677490234375,176.84719848632812,36.41734313964844,32.26336669921875,36.45472717285156,55.24087142944336,43.2669792175293,24.84518814086914,38.25142288208008
2023-07-07,424.7437133789063,360.8048400878906,178.71458435058594,37.20012283325195,32.311466217041016,36.86653900146485,55.60210800170898,43.28683090209961,25.386926651000977,38.43674850463867
2023-07-10,425.81878662109375,360.9230346679688,181.77197265625,37.490211486816406,32.455753326416016,36.89461517333984,55.93555068969727,43.34640121459961,25.36824607849121,38.64061737060547
2023-07-11,428.5306091308594,362.7061767578125,183.63937377929688,38.31442260742188,32.84052658081055,37.26899719238281,56.53760528564453,43.654178619384766,25.5363712310791,38.99273300170898
2023-07-12,431.9785461425781,367.2872314453125,185.6421356201172,38.66897964477539,33.05215072631836,38.10197448730469,57.88064956665039,43.94209289550781,26.30227470397949,39.548709869384766
2023-07-13,435.4071350097656,373.5232543945313,187.141845703125,38.521629333496094,33.16758728027344,38.5980224609375,58.788368225097656,43.85273742675781,26.900054931640625,39.49311447143555
2023-07-14,435.1359558105469,373.4444885253906,185.31317138671875,37.5040283203125,32.94633865356445,38.382755279541016,58.5104866027832,43.94209289550781,26.42369842529297,39.289249420166016
2023-07-17,436.6467895507813,376.931884765625,187.2966461181641,37.43034744262695,33.26377868652344,38.4295539855957,58.4271354675293,44.23994064331055,26.292932510375977,39.3448486328125
2023-07-18,439.8914184570313,380.0154418945313,189.6090850830078,37.80792617797852,33.63893127441406,38.148773193359375,58.76984786987305,44.21015167236328,25.704496383666992,39.23365783691406
2023-07-19,440.8695373535156,379.9267578125,190.41213989257807,38.02893829345703,33.78321838378906,38.07389831542969,58.76057434082031,44.32929229736328,25.872621536254883,39.1317253112793
2023-07-20,437.9446411132813,371.1687622070313,188.74798583984372,38.475582122802734,34.033329010009766,37.79312133789063,58.53828430175781,44.230010986328125,25.77921867370605,39.15952682495117
2023-07-21,437.9446411132813,370.0555114746094,188.1480865478516,38.816314697265625,33.91788864135742,37.73695755004883,58.74205780029297,44.04137420654297,25.79789924621582,39.04833221435547
2023-07-24,439.9010620117188,370.6466674804688,188.61248779296875,39.44253158569336,34.24494934082031,38.25172805786133,58.44565200805664,44.21015167236328,26.348976135253903,39.58577728271485
2023-07-25,441.1020202636719,373.1587219238281,188.59315490722656,39.64973831176758,34.02370834350586,38.569942474365234,58.55680465698242,44.1902961730957,26.67588424682617,39.72477722167969
2023-07-26,441.1697998046875,371.9173889160156,190.0831451416016,39.66354751586914,34.225711822509766,38.7945671081543,58.6679573059082,44.35907745361328,27.058835983276367,39.90083312988281
2023-07-27,438.2448425292969,371.0307922363281,187.62559509277344,39.41030502319336,33.792842864990234,38.31724166870117,58.32524871826172,43.91230773925781,26.619844436645508,39.326316833496094
2023-07-28,442.535400390625,377.7890319824219,190.0541534423828,39.5300178527832,33.86017990112305,39.24382019042969,58.82540893554688,44.18037033081055,28.095611572265625,39.53017807006836
2023-07-31,443.37799072265625,377.9859924316406,192.2601318359375,40.28056716918945,33.985233306884766,39.26253890991211,58.80689239501953,44.4384994506836,28.41318130493164,38.98346328735352
2023-08-01,442.1092529296875,377.1092834472656,191.3796539306641,40.09177780151367,33.985233306884766,38.7664909362793,58.15852737426758,44.1605110168457,27.72199821472168,38.53868103027344
2023-08-02,435.9591979980469,368.83392333984375,188.7769927978516,39.56686019897461,33.6966438293457,37.83991622924805,57.10260772705078,43.39604187011719,26.872032165527344,37.83444213867188
2023-08-03,434.7097473144531,368.2428588867188,188.2448272705078,39.96745681762695,33.71588516235352,37.98966598510742,56.94514846801758,43.28683090209961,27.600574493408203,37.76031494140625
2023-08-04,432.7436218261719,366.5187683105469,187.8674774169922,40.022708892822266,33.58121871948242,37.942867279052734,57.04703903198242,43.7137451171875,27.208282470703125,37.80664443969727
2023-08-07,436.5209045410156,369.6219787597656,187.99327087402344,40.068756103515625,34.05256652832031,37.88671112060547,57.59352111816406,43.87259292602539,27.105541229248047,37.30625915527344
2023-08-08,434.6226501464844,366.4793395996094,186.8129119873047,40.26674270629883,33.74474334716797,37.428104400634766,57.28786087036133,43.61446380615234,26.601163864135746,37.23213195800781
2023-08-09,431.717041015625,362.4501037597656,185.35191345214844,40.77325439453125,33.49464416503906,37.52169418334961,57.41753387451172,43.6243896484375,26.71324920654297,37.24139022827149
2023-08-10,431.8720397949219,363.1199340820313,184.5294647216797,40.768646240234375,33.52350234985352,37.57785034179688,57.63982772827149,43.55489349365234,26.92807388305664,37.621315002441406
2023-08-11,431.6202087402344,360.8048400878906,184.7906951904297,41.39485549926758,33.5908317565918,37.02565383911133,57.14892578125,43.30669021606445,26.078107833862305,37.61204528808594
2023-08-14,434.0027770996094,364.8538513183594,184.47142028808597,41.21988296508789,33.52350234985352,36.84782028198242,57.03777694702149,43.15776824951172,25.83525848388672,37.95489883422852
2023-08-15,428.9471130371094,360.9821472167969,182.03321838378903,40.36344528198242,32.907859802246094,36.42665100097656,56.30605697631836,42.91949081420898,25.414945602416992,37.5101203918457
2023-08-16,425.7994079589844,357.1598205566406,179.80789184570312,40.01350021362305,32.85976028442383,36.09907150268555,55.96333312988281,43.04855728149414,24.891889572143555,37.371124267578125
2023-08-17,422.554931640625,353.25848388671875,177.68896484375,40.49237060546875,32.696231842041016,36.18330383300781,55.48169708251953,42.88970565795898,25.07869529724121,37.57498550415039
2023-08-18,422.7582702636719,352.815185546875,178.65652465820312,40.89295959472656,32.686614990234375,35.939964294433594,55.38907623291016,43.018775939941406,24.462238311767575,37.63057708740234
2023-08-21,425.5088806152344,358.4995422363281,178.39527893066406,40.63511657714844,32.64813995361328,36.02419662475586,55.7039909362793,43.28683090209961,24.424877166748047,37.67691040039063
2023-08-22,424.3563232421875,357.9873352050781,177.86309814453125,40.32200241088867,32.3403205871582,35.94932556152344,55.50022506713867,43.19747924804688,24.41553497314453,37.38039016723633
