Date,strategy_returns
2023-02-14,1.0
2023-02-15,1.0
2023-02-16,1.0
2023-02-17,1.0
2023-02-21,1.0
2023-02-22,1.0
2023-02-23,1.0
2023-02-24,1.0
2023-02-27,1.0
2023-02-28,1.0
2023-03-01,1.0
2023-03-02,1.0
2023-03-03,1.0
2023-03-06,1.0
2023-03-07,1.0
2023-03-08,1.0
2023-03-09,1.0
2023-03-10,1.0
2023-03-13,1.0
2023-03-14,1.0
2023-03-15,1.0
2023-03-16,1.0
2023-03-17,1.0
2023-03-20,1.0
2023-03-21,1.0
2023-03-22,1.0
2023-03-23,1.0
2023-03-24,1.0
2023-03-27,1.0
2023-03-28,1.0
2023-03-29,1.0
2023-03-30,1.0
2023-03-31,0.9995
2023-04-03,1.001526414444999
2023-04-04,1.001526414444999
2023-04-05,0.993674318587496
2023-04-06,0.9977268353372525
2023-04-10,0.9987401466064989
2023-04-11,1.0048191818480012
2023-04-12,0.9977268353372524
2023-04-13,1.0114048207007535
2023-04-14,1.0060857428994991
2023-04-17,1.0103916134782542
2023-04-18,1.0091251564735035
2023-04-19,0.9989933963887505
2023-04-20,0.9974736896017484
2023-04-21,0.9881017829104967
2023-04-24,0.9858221186832463
2023-04-25,0.9673315550829935
2023-04-26,0.9729041948067404
2023-04-27,0.9860753684654978
2023-04-28,0.9911413005312479
2023-05-01,0.9873528584312328
2023-05-02,0.9873528584312328
2023-05-03,0.9873528584312328
2023-05-04,0.9873528584312328
2023-05-05,0.9873528584312328
2023-05-08,0.9873528584312328
2023-05-09,0.9873528584312328
2023-05-10,0.9873528584312328
2023-05-11,0.9873528584312328
2023-05-12,0.9873528584312328
2023-05-15,0.9873528584312328
2023-05-16,0.9873528584312328
2023-05-17,0.9873528584312328
2023-05-18,0.9873528584312328
2023-05-19,0.9873528584312328
2023-05-22,0.9873528584312328
2023-05-23,0.9873528584312328
2023-05-24,0.9873528584312328
2023-05-25,0.9873528584312328
2023-05-26,0.9873528584312328
2023-05-30,0.9873528584312328
2023-05-31,0.9873528584312328
2023-06-01,0.9873528584312328
2023-06-02,0.9873528584312328
2023-06-05,0.9873528584312328
2023-06-06,0.9873528584312328
2023-06-07,0.9868591820020172
2023-06-08,0.9938721852094715
2023-06-09,0.998380777757131
2023-06-12,1.0003844492074732
2023-06-13,1.0104035210717155
2023-06-14,1.0179175697511362
2023-06-15,1.0274354940559078
2023-06-16,1.0239288903646764
2023-06-20,1.0038911549862095
2023-06-21,0.9991321417900715
2023-06-22,0.9956256401863443
2023-06-23,0.9810981799494514
2023-06-26,0.9843543629922045
2023-06-27,0.9943732306814379
2023-06-28,0.9883618079803934
2023-06-29,0.9831018513997939
2023-06-30,0.9908667290777107
2023-07-03,1.0018873814483629
2023-07-05,0.9958760608348228
2023-07-06,0.975587802720373
2023-07-07,0.98660855717853
2023-07-10,0.9868666169328807
2023-07-11,0.9868666169328807
2023-07-12,0.9863731836244143
2023-07-13,0.999214733847636
2023-07-14,0.9936419576883677
2023-07-17,0.994853469409264
2023-07-18,0.9875846953453106
2023-07-19,0.985646355594923
2023-07-20,0.9783776802847782
2023-07-21,0.9769237279643707
2023-07-24,0.9902499618789977
2023-07-25,0.9984878070643366
2023-07-26,1.0043028263154992
2023-07-27,0.9919459597836826
2023-07-28,1.015932963571633
2023-07-31,1.0164175485092297
2023-08-01,1.003575998286008
2023-08-02,0.9795890932518662
2023-08-03,0.9834657727526412
2023-08-04,0.9822542610317448
2023-08-07,0.9808005062189542
2023-08-08,0.9689282246247346
2023-08-09,0.9713510505589107
2023-08-10,0.9728048053717014
2023-08-11,0.9585096978433055
2023-08-14,0.9534267379565009
2023-08-15,0.9534267379565009
2023-08-16,0.9534267379565009
2023-08-17,0.9534267379565009
2023-08-18,0.9534267379565009
2023-08-21,0.9534267379565009
2023-08-22,0.9534267379565009
2023-08-23,0.9534267379565009
2023-08-24,0.9534267379565009
2023-08-25,0.9534267379565009
2023-08-28,0.9534267379565009
2023-08-29,0.9534267379565009
2023-08-30,0.9534267379565009
2023-08-31,0.9534267379565009
2023-09-01,0.9534267379565009
2023-09-05,0.9534267379565009
2023-09-06,0.9534267379565009
2023-09-07,0.9534267379565009
2023-09-08,0.9534267379565009
2023-09-11,0.9534267379565009
2023-09-12,0.9534267379565009
2023-09-13,0.9534267379565009
2023-09-14,0.9534267379565009
2023-09-15,0.9534267379565009
2023-09-18,0.9534267379565009
2023-09-19,0.9534267379565009
2023-09-20,0.9534267379565009
2023-09-21,0.9534267379565009
2023-09-22,0.9534267379565009
2023-09-25,0.9534267379565009
2023-09-26,0.9534267379565009
2023-09-27,0.9534267379565009
2023-09-28,0.9534267379565009
2023-09-29,0.9534267379565009
