Date,strategy_returns
2023-02-14,0.9995
2023-02-15,1.002745811720758
2023-02-16,0.9889392887524745
2023-02-17,0.9864686915110212
2023-02-21,0.9666790753414409
2023-02-22,0.9653469614216921
2023-02-23,0.9704820171983518
2023-02-24,0.9601149365488708
2023-02-27,0.9633848944204568
2023-02-28,0.959342567508885
2023-03-01,0.959342567508885
2023-03-02,0.959342567508885
2023-03-03,0.959342567508885
2023-03-06,0.959342567508885
2023-03-07,0.959342567508885
2023-03-08,0.959342567508885
2023-03-09,0.959342567508885
2023-03-10,0.959342567508885
2023-03-13,0.959342567508885
2023-03-14,0.959342567508885
2023-03-15,0.959342567508885
2023-03-16,0.959342567508885
2023-03-17,0.959342567508885
2023-03-20,0.959342567508885
2023-03-21,0.959342567508885
2023-03-22,0.959342567508885
2023-03-23,0.959342567508885
2023-03-24,0.959342567508885
2023-03-27,0.959342567508885
2023-03-28,0.959342567508885
2023-03-29,0.959342567508885
2023-03-30,0.9588628962251307
2023-03-31,0.9723777189603413
2023-04-03,0.976083117494401
2023-04-04,0.9706677083732524
2023-04-05,0.9681262047625963
2023-04-06,0.9719027410591745
2023-04-10,0.9729001721159029
2023-04-11,0.9731615113722938
2023-04-12,0.9691949238199902
2023-04-13,0.9820684550255059
2023-04-14,0.9796695274161803
2023-04-17,0.983184949813588
2023-04-18,0.9838261662242095
2023-04-19,0.9836598525956813
2023-04-20,0.9782919938480009
2023-04-21,0.979052048632756
2023-04-24,0.9800733675548285
2023-04-25,0.9645159820945461
2023-04-26,0.9604303308108887
2023-04-27,0.9795507641611203
2023-04-28,0.9879114419124998
2023-05-01,0.9869137854985511
2023-05-02,0.9758218533570835
2023-05-03,0.9691236358193247
2023-05-04,0.9622594802484048
2023-05-05,0.9800733675548287
2023-05-08,0.9803345565730728
2023-05-09,0.976035567120933
2023-05-10,0.980595970948537
2023-05-11,0.9788857350042279
2023-05-12,0.9776032270639112
2023-05-15,0.9804870464892358
2023-05-16,0.9804870464892358
2023-05-17,0.9799968029659912
2023-05-18,0.9894372603161807
2023-05-19,0.9879975485836608
2023-05-22,0.9883989033112509
2023-05-23,0.9773061513265188
2023-05-24,0.9702255284031033
2023-05-25,0.9786279273198547
2023-05-26,0.9913016899955089
2023-05-30,0.9916792336466435
2023-05-31,0.986180367842879
2023-06-01,0.9955500637495581
2023-06-02,1.0099468825032654
2023-06-05,1.008011542094681
2023-06-06,1.0102063411294702
2023-06-07,1.0067132786063087
2023-06-08,1.0128024948918493
2023-06-09,1.0146198249183767
2023-06-12,1.0238241868615794
2023-06-13,1.030574291143788
2023-06-14,1.0318014946171579
2023-06-15,1.0445934916034878
2023-06-16,1.041035265852284
2023-06-20,1.035634256854893
2023-06-21,1.0303279696632142
2023-06-22,1.0340471254483932
2023-06-23,1.0262297027265692
2023-06-26,1.0220369379128316
2023-06-27,1.0332418034926614
2023-06-28,1.0337628853883851
2023-06-29,1.0378373412485746
2023-06-30,1.0500845945484707
2023-07-03,1.0512927640892509
2023-07-05,1.0497292944734606
2023-07-06,1.0415091734523343
2023-07-07,1.0388796543257681
2023-07-10,1.0415091734523343
2023-07-11,1.048142013781215
2023-07-12,1.0565753148473476
2023-07-13,1.0649612923320608
2023-07-14,1.06429801576346
2023-07-17,1.067993360472184
2023-07-18,1.0759293907190484
2023-07-19,1.078321769438407
2023-07-20,1.0711677725709299
2023-07-21,1.0711677725709299
2023-07-24,1.075952977866885
2023-07-25,1.078890398844169
2023-07-26,1.0790561806648826
2023-07-27,1.0719020345116594
2023-07-28,1.0823962999414691
2023-07-31,1.0844571896622737
2023-08-01,1.0813539868642759
2023-08-02,1.0663115819028453
2023-08-03,1.063255553400521
2023-08-04,1.0584466116709832
2023-08-07,1.0676854586214664
2023-08-08,1.063042522641261
2023-08-09,1.0559357000694571
2023-08-10,1.0563148112209229
2023-08-11,1.0556988582337414
2023-08-14,1.0609985271777733
2023-08-15,1.0609985271777733
2023-08-16,1.0609985271777733
2023-08-17,1.0609985271777733
2023-08-18,1.0609985271777733
2023-08-21,1.0609985271777733
2023-08-22,1.0609985271777733
2023-08-23,1.0609985271777733
2023-08-24,1.0609985271777733
2023-08-25,1.0609985271777733
2023-08-28,1.0609985271777733
2023-08-29,1.0609985271777733
2023-08-30,1.0609985271777733
2023-08-31,1.0609985271777733
2023-09-01,1.0609985271777733
2023-09-05,1.0609985271777733
2023-09-06,1.0609985271777733
2023-09-07,1.0609985271777733
2023-09-08,1.0604680279141845
2023-09-11,1.0674423097765442
2023-09-12,1.0615868320882804
2023-09-13,1.0628245143622583
2023-09-14,1.0719887033289452
2023-09-15,1.059072991537019
2023-09-18,1.059694007730725
2023-09-19,1.0574964504269102
2023-09-20,1.0477745469171802
2023-09-21,1.0304565203298712
2023-09-22,1.027624331652319
2023-09-25,1.027624331652319
2023-09-26,1.027624331652319
2023-09-27,1.027624331652319
2023-09-28,1.027624331652319
2023-09-29,1.027624331652319
2023-10-02,1.027624331652319
2023-10-03,1.027624331652319
2023-10-04,1.027624331652319
2023-10-05,1.027624331652319
2023-10-06,1.027624331652319
2023-10-09,1.027624331652319
2023-10-10,1.027624331652319
2023-10-11,1.027624331652319
2023-10-12,1.027624331652319
2023-10-13,1.027624331652319
2023-10-16,1.027624331652319
2023-10-17,1.027624331652319
2023-10-18,1.027624331652319
2023-10-19,1.027624331652319
2023-10-20,1.027624331652319
2023-10-23,1.027624331652319
2023-10-24,1.027624331652319
2023-10-25,1.027624331652319
2023-10-26,1.027624331652319
2023-10-27,1.027624331652319
2023-10-30,1.027624331652319
2023-10-31,1.027624331652319
2023-11-01,1.027624331652319
2023-11-02,1.027624331652319
2023-11-03,1.027624331652319
2023-11-06,1.027624331652319
2023-11-07,1.027624331652319
2023-11-08,1.027624331652319
2023-11-09,1.027110519486493
2023-11-10,1.0431383037232416
2023-11-13,1.0421439822478564
2023-11-14,1.0623624717159779
2023-11-15,1.0646114401606774
2023-11-16,1.065913587983967
2023-11-17,1.0672393747298923
2023-11-20,1.0754546437080765
2023-11-21,1.0731106735554266
2023-11-22,1.0772538035965895
2023-11-24,1.0779166598014345
2023-11-27,1.0759754433684046
2023-11-28,1.0770406816116962
2023-11-29,1.0762831210438395
2023-11-30,1.0805210297842485
2023-12-01,1.086913128270111
2023-12-04,1.0812074505754945
2023-12-05,1.0809945515993056
2023-12-06,1.0766383739094845
2023-12-07,1.084853568551434
2023-12-08,1.089517498252925
2023-12-11,1.0937551839846296
2023-12-12,1.0987505046204256
2023-12-13,1.1139026080123746
2023-12-14,1.117477511875469
2023-12-15,1.1156375413941042
2023-12-18,1.1219130806639526
2023-12-19,1.128735214267571
2023-12-20,1.1130940527875117
2023-12-21,1.1236483857268555
2023-12-22,1.125906646200893
2023-12-26,1.1306608200913133
2023-12-27,1.1327049922094066
2023-12-28,1.1331327972401213
2023-12-29,1.1298524878751544
2024-01-02,1.1235295220875656
2024-01-03,1.1143539032932552
2024-01-04,1.1107645038643938
2024-01-05,1.1122858692438222
2024-01-08,1.128164832338696
2024-01-09,1.1264533892071324
2024-01-10,1.1328240045211657
2024-01-11,1.1323246880326665
2024-01-12,1.1331090839812508
2024-01-16,1.1289491539510452
2024-01-17,1.1226736890174314
2024-01-18,1.1326574170191963
2024-01-19,1.1467774361285312
2024-01-22,1.1492021354320685
2024-01-23,1.1525536589098808
2024-01-24,1.1538135094156243
2024-01-25,1.1600890486854727
2024-01-26,1.1586151841600194
2024-01-29,1.1677908029543298
2024-01-30,1.166887692038925
2024-01-31,1.1478470602096704
2024-02-01,1.16287019023441
2024-02-02,1.175112327382682
2024-02-05,1.1708335337131865
2024-02-06,1.1742327067174434
2024-02-07,1.1840262826308385
2024-02-08,1.1845493867144423
2024-02-09,1.1913953079131658
2024-02-12,1.1908722781657965
2024-02-13,1.1744703596597885
2024-02-14,1.1851436305746572
2024-02-15,1.1933206907282041
2024-02-16,1.187378029117355
2024-02-20,1.180840974973822
2024-02-21,1.181910673391196
2024-02-22,1.2063709370839306
2024-02-23,1.2072029825589594
2024-02-26,1.2027814633188345
2024-02-27,1.205016010534002
2024-02-28,1.2034233567054935
2024-02-29,1.2077495768927293
2024-03-01,1.2190883057806574
2024-03-04,1.2177809544209386
2024-03-05,1.2056101800579815
2024-03-06,1.2117194291707998
2024-03-07,1.2237474036268927
2024-03-08,1.2164021659396704
2024-03-11,1.2153563294536363
2024-03-12,1.2284302890682328
2024-03-13,1.226504757580725
2024-03-14,1.2240804299583614
2024-03-15,1.2156749345555726
2024-03-18,1.2228998962150457
2024-03-19,1.2296957147915795
2024-03-20,1.241069456046053
2024-03-21,1.245170734787078
2024-03-22,1.2428104106627933
2024-03-25,1.2393766713093997
2024-03-26,1.2370874869617257
2024-03-27,1.2474839297385607
2024-03-28,1.2472454590976338
2024-04-01,1.245075584406658
2024-04-02,1.2371592214282139
2024-04-03,1.2385180134623472
2024-04-04,1.2234006250920042
2024-04-05,1.2361812539244634
2024-04-08,1.2368728039159038
2024-04-09,1.238303627761464
2024-04-10,1.225904418149265
2024-04-11,1.2351560829116763
2024-04-12,1.2181072161550495
2024-04-15,1.2028465818604341
2024-04-16,1.2000513476109538
2024-04-17,1.2000513476109538
2024-04-18,1.2000513476109538
2024-04-19,1.2000513476109538
2024-04-22,1.2000513476109538
2024-04-23,1.2000513476109538
2024-04-24,1.2000513476109538
2024-04-25,1.2000513476109538
2024-04-26,1.2000513476109538
2024-04-29,1.2000513476109538
2024-04-30,1.2000513476109538
2024-05-01,1.2000513476109538
2024-05-02,1.2000513476109538
2024-05-03,1.2000513476109538
2024-05-06,1.2000513476109538
2024-05-07,1.2000513476109538
2024-05-08,1.2000513476109538
2024-05-09,1.1994513219371483
2024-05-10,1.2009964449727277
2024-05-13,1.2011577577154393
2024-05-14,1.2066687732210046
2024-05-15,1.2216110489340186
2024-05-16,1.2190974743521787
2024-05-17,1.2208500611023148
2024-05-20,1.2222564436773626
2024-05-21,1.2252543878048308
2024-05-22,1.221726210704885
2024-05-23,1.212802539301485
2024-05-24,1.2208269137301433
2024-05-28,1.2216799159605418
2024-05-29,1.2131251647869081
2024-05-30,1.205077714872327
2024-05-31,1.2160539543428572
2024-06-03,1.2170454094887915
2024-06-04,1.218405784864492
2024-06-05,1.2328865508590536
2024-06-06,1.2328635472593799
2024-06-07,1.2313648627406417
2024-06-10,1.235169514354165
2024-06-11,1.2381440235644656
2024-06-12,1.2483130523451977
2024-06-13,1.2508264831545397
2024-06-14,1.2515877585312394
2024-06-17,1.261548892279921
2024-06-18,1.2647541563494478
2024-06-20,1.2613182811931924
2024-06-21,1.2596272290721833
2024-06-24,1.2555327321027718
2024-06-25,1.2603675136641808
2024-06-26,1.2619405285643646
2024-06-27,1.263929908618641
2024-06-28,1.2589562428242023
2024-07-01,1.2615473107824426
2024-07-02,1.2700370767869986
2024-07-03,1.2757050199740876
2024-07-05,1.2830612836047244
2024-07-08,1.2845418527887198
2024-07-09,1.2857910920234967
2024-07-10,1.2985140954579955
2024-07-11,1.2873175246343411
2024-07-12,1.295437364001645
2024-07-15,1.2990000465011011
2024-07-16,1.306703233169316
2024-07-17,1.288381728664243
2024-07-18,1.2784806918197087
2024-07-19,1.269990782042655
2024-07-22,1.2830844309768956
2024-07-23,1.2810717597779493
2024-07-24,1.2520394917198296
2024-07-25,1.245515958397379
2024-07-26,1.2594653412394794
2024-07-29,1.2602054820589792
2024-07-30,1.2531907302285286
2024-07-31,1.2531907302285286
2024-08-01,1.2531907302285286
2024-08-02,1.2531907302285286
2024-08-05,1.2531907302285286
2024-08-06,1.2531907302285286
2024-08-07,1.2531907302285286
2024-08-08,1.2531907302285286
2024-08-09,1.2531907302285286
2024-08-12,1.2531907302285286
2024-08-13,1.2531907302285286
2024-08-14,1.2531907302285286
2024-08-15,1.2531907302285286
2024-08-16,1.2531907302285286
2024-08-19,1.2531907302285286
2024-08-20,1.2531907302285286
2024-08-21,1.2525641348634144
2024-08-22,1.2427334018517653
2024-08-23,1.2559379687827052
2024-08-26,1.2529439116164809
2024-08-27,1.254664501652038
2024-08-28,1.247380702901723
2024-08-29,1.2474923447699005
2024-08-30,1.2594010884249287
2024-09-03,1.233483650900383
2024-09-04,1.2309590727842934
2024-09-05,1.227965015618069
2024-09-06,1.207298356207038
2024-09-09,1.2208153537392212
2024-09-10,1.2261329225723794
2024-09-11,1.2387117951525632
2024-09-12,1.2491460052277692
2024-09-13,1.2556698338978158
2024-09-16,1.2575244219467951
2024-09-17,1.2580380578552388
2024-09-18,1.2543069421861708
2024-09-19,1.2757110766741806
2024-09-20,1.273505733203539
2024-09-23,1.2766880818787791
2024-09-24,1.2803410204685137
2024-09-25,1.2775173421235009
2024-09-26,1.2825821893147644
2024-09-27,1.2807220469439853
2024-09-30,1.2858542402870725
2024-10-01,1.2743349934482606
2024-10-02,1.2748727906565338
2024-10-03,1.2725420583712599
2024-10-04,1.2841061563586058
2024-10-07,1.2724972072227259
2024-10-08,1.2845318951245666
2024-10-09,1.293429224357746
2024-10-10,1.2911655605082057
2024-10-11,1.298897454169726
2024-10-14,1.3095202334700378
2024-10-15,1.2993458267970213
2024-10-16,1.3049933223450922
2024-10-17,1.3051052419293596
2024-10-18,1.3101252379720896
2024-10-21,1.3079739102809518
2024-10-22,1.307279203481832
2024-10-23,1.2953339401609694
2024-10-24,1.298135540076828
2024-10-25,1.2976871674495327
2024-10-28,1.3016989152275396
2024-10-29,1.3038056694862332
2024-10-30,1.2998612678600499
2024-10-31,1.2743798445967947
2024-11-01,1.2797583721117065
2024-11-04,1.277001762202427
2024-11-05,1.292443054522178
2024-11-06,1.324580499314317
2024-11-07,1.3348222521391573
2024-11-08,1.3406043011328304
2024-11-11,1.341881795146802
2024-11-12,1.3377132766359936
2024-11-13,1.3383632711446245
2024-11-14,1.3297574049478935
2024-11-15,1.3127249382905226
2024-11-18,1.3181037435215244
2024-11-19,1.3229219788248736
2024-11-20,1.3233702125941236
2024-11-21,1.3304743290342125
2024-11-22,1.334598135254532
2024-11-25,1.3391253240955674
2024-11-26,1.346117520951389
2024-11-27,1.3420385658796035
2024-11-29,1.350375464043175
2024-12-02,1.3527958986255169
2024-12-03,1.353423398130858
2024-12-04,1.3618273647301637
2024-12-05,1.359586612458048
2024-12-06,1.3621636789151463
2024-12-09,1.3551489870560354
2024-12-10,1.350935756254738
2024-12-11,1.3613792698189584
2024-12-12,1.3543647168178925
2024-12-13,1.3540957487847334
2024-12-16,1.3598777977784064
2024-12-17,1.3542750145208244
2024-12-18,1.3139128688654709
2024-12-19,1.3135092085286648
2024-12-20,1.3292859818851284
2024-12-23,1.3372460193145785
2024-12-24,1.3521095233090972
2024-12-26,1.3515237262766906
2024-12-27,1.3515237262766906
2024-12-30,1.3515237262766906
2024-12-31,1.3515237262766906
2025-01-02,1.3515237262766906
2025-01-03,1.3515237262766906
2025-01-06,1.3515237262766906
2025-01-07,1.3515237262766906
2025-01-08,1.3515237262766906
2025-01-10,1.3515237262766906
2025-01-13,1.3515237262766906
2025-01-14,1.3515237262766906
2025-01-15,1.3515237262766906
2025-01-16,1.3515237262766906
2025-01-17,1.3515237262766906
2025-01-21,1.3515237262766906
2025-01-22,1.3515237262766906
2025-01-23,1.3515237262766906
2025-01-24,1.3508479644135523
2025-01-27,1.3317397635779085
2025-01-28,1.3431825115084228
2025-01-29,1.3371613413342855
