Date,strategy_returns
2023-02-14,0.9995
2023-02-15,1.0096243319894038
2023-02-16,0.9999673478605482
2023-02-17,1.0027191045897952
2023-02-21,0.9731249667824095
2023-02-22,0.9757727219246327
2023-02-23,0.9827299501177532
2023-02-24,0.9735403138494456
2023-02-27,0.9769668447423616
2023-02-28,0.9770187631257412
2023-03-01,0.9777764597655517
2023-03-02,0.9777764597655517
2023-03-03,0.9777764597655517
2023-03-06,0.9777764597655517
2023-03-07,0.9777764597655517
2023-03-08,0.9777764597655517
2023-03-09,0.9777764597655517
2023-03-10,0.9777764597655517
2023-03-13,0.9777764597655517
2023-03-14,0.9777764597655517
2023-03-15,0.9777764597655517
2023-03-16,0.9777764597655517
2023-03-17,0.9777764597655517
2023-03-20,0.9777764597655517
2023-03-21,0.9777764597655517
2023-03-22,0.9777764597655517
2023-03-23,0.9777764597655517
2023-03-24,0.9777764597655517
2023-03-27,0.9777764597655517
2023-03-28,0.9777764597655517
2023-03-29,0.9777764597655517
2023-03-30,0.9777764597655517
2023-03-31,0.9777764597655517
2023-04-03,0.9777764597655517
2023-04-04,0.9777764597655517
2023-04-05,0.9777764597655517
2023-04-06,0.9777764597655517
2023-04-10,0.9777764597655517
2023-04-11,0.9777764597655517
2023-04-12,0.9777764597655517
2023-04-13,0.9777764597655517
2023-04-14,0.9777764597655517
2023-04-17,0.977287571535669
2023-04-18,0.9731331391785166
2023-04-19,0.9743904391390307
2023-04-20,0.9693612392969744
2023-04-21,0.9706187986015398
2023-04-24,0.969962658151849
2023-04-25,0.9460195830993341
2023-04-26,0.9368907589429587
2023-04-27,0.9494087776092319
2023-04-28,0.9577179016675879
2023-05-01,0.9582645989276463
2023-05-02,0.9381062671224522
2023-05-03,0.9381062671224522
2023-05-04,0.9381062671224522
2023-05-05,0.9381062671224522
2023-05-08,0.9381062671224522
2023-05-09,0.9381062671224522
2023-05-10,0.9381062671224522
2023-05-11,0.9381062671224522
2023-05-12,0.9381062671224522
2023-05-15,0.9381062671224522
2023-05-16,0.9381062671224522
2023-05-17,0.9381062671224522
2023-05-18,0.9381062671224522
2023-05-19,0.9381062671224522
2023-05-22,0.9381062671224522
2023-05-23,0.937637213988891
2023-05-24,0.9277016469405358
2023-05-25,0.9204614200445145
2023-05-26,0.9309255244920437
2023-05-30,0.9274902821267296
2023-05-31,0.9183475211771353
2023-06-01,0.9282831718019293
2023-06-02,0.9619475942106052
2023-06-05,0.9490525854632067
2023-06-06,0.9740498804356815
2023-06-07,0.9922747258402781
2023-06-08,0.9885651020262782
2023-06-09,0.980562908737425
2023-06-12,0.9846434447869614
2023-06-13,0.995931445768497
2023-06-14,0.985226390447815
2023-06-15,0.9933348093904235
2023-06-16,0.9853854364109123
2023-06-20,0.9810928669360588
2023-06-21,0.9788141553313027
2023-06-22,0.9715536193606452
2023-06-23,0.9569272411064018
2023-06-26,0.9578811825792309
2023-06-27,0.9717129160530591
2023-06-28,0.9764823726878882
2023-06-29,0.9877173026307655
2023-06-30,0.992433855379814
2023-07-03,0.9944475460970337
2023-07-05,0.9845376370153999
2023-07-06,0.9686390582092549
2023-07-07,0.9788672263699612
2023-07-10,0.995613353842302
2023-07-11,1.005841605579447
2023-07-12,1.0168112639054712
2023-07-13,1.02502557419608
2023-07-14,1.0150094394606908
2023-07-17,1.0258734571680315
2023-07-18,1.0385392993201523
2023-07-19,1.0429378437194445
2023-07-20,1.0338228301475427
2023-07-21,1.0305370224548607
2023-07-24,1.0330806713707144
2023-07-25,1.032974780022714
2023-07-26,1.0411358521217873
2023-07-27,1.0276751980363732
2023-07-28,1.0409770568880061
2023-07-31,1.0530597862263957
2023-08-01,1.0482371749764696
2023-08-02,1.033981708957763
2023-08-03,1.031066897077056
2023-08-04,1.0290000517447393
2023-08-07,1.0296890559064709
2023-08-08,1.0232239169041781
2023-08-09,1.015221640038886
2023-08-10,1.010716869985838
2023-08-11,1.0121476986186428
2023-08-14,1.010398945212521
2023-08-15,0.9965390665789398
2023-08-16,0.9965390665789398
2023-08-17,0.9965390665789398
2023-08-18,0.9965390665789398
2023-08-21,0.9965390665789398
